Date,ProductId,SalesQuantity,Price,Promotion,DayOfWeek,Season
2023-11-14,39,29,198.63,Yes,Tuesday,Autumn
2023-11-14,48,19,395.46,No,Tuesday,Autumn
2023-11-14,50,40,333.43,Yes,Tuesday,Autumn
2023-11-15,12,19,85.5,No,Wednesday,Autumn
2023-11-15,16,15,176.15,No,Wednesday,Autumn
2023-11-15,19,41,168.34,Yes,Wednesday,Autumn
2023-11-15,26,16,246.4,No,Wednesday,Autumn
2023-11-15,35,21,376.97,No,Wednesday,Autumn
2023-11-15,47,22,178.77,No,Wednesday,Autumn
2023-11-16,2,25,231.26,No,Thursday,Autumn
2023-11-16,4,15,439.81,No,Thursday,Autumn
2023-11-16,7,17,17.53,No,Thursday,Autumn
2023-11-16,9,34,245.1,Yes,Thursday,Autumn
2023-11-16,18,20,33.45,No,Thursday,Autumn
2023-11-16,19,13,209.85,No,Thursday,Autumn
2023-11-16,30,8,222.51,No,Thursday,Autumn
2023-11-16,36,21,399.14,No,Thursday,Autumn
2023-11-16,38,15,479.93,No,Thursday,Autumn
2023-11-17,4,17,439.81,No,Friday,Autumn
2023-11-17,10,16,283.3,No,Friday,Autumn
2023-11-17,23,24,319.08,No,Friday,Autumn
2023-11-17,26,12,246.4,No,Friday,Autumn
2023-11-17,27,25,302.7,No,Friday,Autumn
2023-11-17,36,31,356.76,Yes,Friday,Autumn
2023-11-17,39,15,256.18,No,Friday,Autumn
2023-11-17,45,17,14.32,No,Friday,Autumn
2023-11-17,50,32,337.62,Yes,Friday,Autumn
2023-11-18,3,59,246.75,Yes,Saturday,Autumn
2023-11-18,19,23,209.85,No,Saturday,Autumn
2023-11-18,28,27,241.51,No,Saturday,Autumn
2023-11-18,29,49,274.22,Yes,Saturday,Autumn
2023-11-18,37,32,109.21,No,Saturday,Autumn
2023-11-18,41,76,258.0,Yes,Saturday,Autumn
2023-11-18,42,65,310.17,Yes,Saturday,Autumn
2023-11-19,15,22,377.76,No,Sunday,Autumn
2023-11-19,18,26,33.45,No,Sunday,Autumn
2023-11-19,24,20,297.91,No,Sunday,Autumn
2023-11-19,26,27,246.4,No,Sunday,Autumn
2023-11-19,40,22,459.32,No,Sunday,Autumn
2023-11-19,42,30,363.99,No,Sunday,Autumn
2023-11-19,43,40,51.67,No,Sunday,Autumn
2023-11-19,49,23,176.08,No,Sunday,Autumn
2023-11-20,4,13,439.81,No,Monday,Autumn
2023-11-20,8,22,218.96,No,Monday,Autumn
2023-11-20,14,21,99.5,No,Monday,Autumn
2023-11-20,17,22,357.85,No,Monday,Autumn
2023-11-20,21,40,102.53,Yes,Monday,Autumn
2023-11-20,24,11,297.91,No,Monday,Autumn
2023-11-20,25,27,158.85,Yes,Monday,Autumn
2023-11-20,30,19,222.51,No,Monday,Autumn
2023-11-20,34,27,111.6,Yes,Monday,Autumn
2023-11-20,35,25,273.91,Yes,Monday,Autumn
2023-11-20,39,16,256.18,No,Monday,Autumn
2023-11-20,40,20,459.32,No,Monday,Autumn
2023-11-20,45,23,14.32,No,Monday,Autumn
2023-11-21,3,16,294.01,No,Tuesday,Autumn
2023-11-21,15,38,335.3,Yes,Tuesday,Autumn
2023-11-21,18,13,33.45,No,Tuesday,Autumn
2023-11-21,24,22,297.91,No,Tuesday,Autumn
2023-11-21,28,17,241.51,No,Tuesday,Autumn
2023-11-21,31,18,109.11,No,Tuesday,Autumn
2023-11-21,32,14,114.83,No,Tuesday,Autumn
2023-11-21,34,19,157.47,No,Tuesday,Autumn
2023-11-21,41,16,356.31,No,Tuesday,Autumn
2023-11-21,50,22,411.47,No,Tuesday,Autumn
2023-11-22,7,19,17.53,No,Wednesday,Autumn
2023-11-22,7,12,17.53,No,Wednesday,Autumn
2023-11-22,12,15,85.5,No,Wednesday,Autumn
2023-11-22,14,27,99.5,No,Wednesday,Autumn
2023-11-22,16,14,176.15,No,Wednesday,Autumn
2023-11-22,18,12,33.45,No,Wednesday,Autumn
2023-11-22,19,16,209.85,No,Wednesday,Autumn
2023-11-22,33,18,12.84,No,Wednesday,Autumn
2023-11-22,37,14,109.21,No,Wednesday,Autumn
2023-11-22,40,21,459.32,No,Wednesday,Autumn
2023-11-22,47,17,178.77,No,Wednesday,Autumn
2023-11-23,3,22,294.01,No,Thursday,Autumn
2023-11-23,9,18,307.03,No,Thursday,Autumn
2023-11-23,19,14,209.85,No,Thursday,Autumn
2023-11-23,21,16,121.17,No,Thursday,Autumn
2023-11-23,22,14,399.69,No,Thursday,Autumn
2023-11-23,22,45,346.74,Yes,Thursday,Autumn
2023-11-23,28,38,191.64,Yes,Thursday,Autumn
2023-11-23,29,21,352.17,No,Thursday,Autumn
2023-11-23,29,15,352.17,No,Thursday,Autumn
2023-11-23,30,22,222.51,No,Thursday,Autumn
2023-11-23,30,14,222.51,No,Thursday,Autumn
2023-11-23,33,31,10.65,Yes,Thursday,Autumn
2023-11-23,39,34,216.58,Yes,Thursday,Autumn
2023-11-23,42,34,311.61,Yes,Thursday,Autumn
2023-11-23,48,34,324.07,Yes,Thursday,Autumn
2023-11-23,50,17,411.47,No,Thursday,Autumn
2023-11-24,4,15,439.81,No,Friday,Autumn
2023-11-24,6,20,231.03,No,Friday,Autumn
2023-11-24,7,14,17.53,No,Friday,Autumn
2023-11-24,13,22,326.8,No,Friday,Autumn
2023-11-24,17,9,357.85,No,Friday,Autumn
2023-11-24,30,16,222.51,No,Friday,Autumn
2023-11-24,41,18,356.31,No,Friday,Autumn
2023-11-25,17,51,315.61,Yes,Saturday,Autumn
2023-11-25,22,51,284.61,Yes,Saturday,Autumn
2023-11-25,25,46,164.09,Yes,Saturday,Autumn
2023-11-25,28,59,173.25,Yes,Saturday,Autumn
2023-11-25,37,28,109.21,No,Saturday,Autumn
2023-11-25,38,38,479.93,No,Saturday,Autumn
2023-11-25,39,46,221.69,Yes,Saturday,Autumn
2023-11-25,41,49,276.86,Yes,Saturday,Autumn
2023-11-25,50,34,411.47,No,Saturday,Autumn
2023-11-26,5,30,435.2,No,Sunday,Autumn
2023-11-26,17,24,357.85,No,Sunday,Autumn
2023-11-26,21,19,121.17,No,Sunday,Autumn
2023-11-26,21,43,99.54,Yes,Sunday,Autumn
2023-11-26,24,32,297.91,No,Sunday,Autumn
2023-11-26,27,23,302.7,No,Sunday,Autumn
2023-11-26,34,23,157.47,No,Sunday,Autumn
2023-11-26,35,49,328.57,Yes,Sunday,Autumn
2023-11-26,41,20,356.31,No,Sunday,Autumn
2023-11-26,48,43,329.8,Yes,Sunday,Autumn
2023-11-26,50,34,411.47,No,Sunday,Autumn
2023-11-27,7,25,17.53,No,Monday,Autumn
2023-11-27,8,12,218.96,No,Monday,Autumn
2023-11-27,9,10,307.03,No,Monday,Autumn
2023-11-27,12,13,85.5,No,Monday,Autumn
2023-11-27,17,15,357.85,No,Monday,Autumn
2023-11-27,22,13,399.69,No,Monday,Autumn
2023-11-27,23,13,319.08,No,Monday,Autumn
2023-11-27,28,12,241.51,No,Monday,Autumn
2023-11-27,30,19,222.51,No,Monday,Autumn
2023-11-27,31,22,109.11,No,Monday,Autumn
2023-11-27,33,14,12.84,No,Monday,Autumn
2023-11-27,42,22,297.29,Yes,Monday,Autumn
2023-11-27,48,21,395.46,No,Monday,Autumn
2023-11-28,12,16,85.5,No,Tuesday,Autumn
2023-11-28,15,15,377.76,No,Tuesday,Autumn
2023-11-28,27,14,302.7,No,Tuesday,Autumn
2023-11-28,29,36,276.75,Yes,Tuesday,Autumn
2023-11-28,30,20,222.51,No,Tuesday,Autumn
2023-11-28,36,17,399.14,No,Tuesday,Autumn
2023-11-28,42,17,363.99,No,Tuesday,Autumn
2023-11-28,50,49,363.21,Yes,Tuesday,Autumn
2023-11-29,10,23,283.3,No,Wednesday,Autumn
2023-11-29,15,14,377.76,No,Wednesday,Autumn
2023-11-29,16,20,176.15,No,Wednesday,Autumn
2023-11-29,17,22,357.85,No,Wednesday,Autumn
2023-11-29,18,15,33.45,No,Wednesday,Autumn
2023-11-29,39,12,256.18,No,Wednesday,Autumn
2023-11-29,39,17,256.18,No,Wednesday,Autumn
2023-11-30,6,19,231.03,No,Thursday,Autumn
2023-11-30,8,14,218.96,No,Thursday,Autumn
2023-11-30,10,20,283.3,No,Thursday,Autumn
2023-11-30,12,15,85.5,No,Thursday,Autumn
2023-11-30,13,14,326.8,No,Thursday,Autumn
2023-11-30,15,18,377.76,No,Thursday,Autumn
2023-11-30,19,14,209.85,No,Thursday,Autumn
2023-11-30,21,16,121.17,No,Thursday,Autumn
2023-11-30,25,17,183.24,No,Thursday,Autumn
2023-11-30,39,40,224.46,Yes,Thursday,Autumn
2023-11-30,43,22,51.67,No,Thursday,Autumn
2023-11-30,47,15,178.77,No,Thursday,Autumn
2023-12-01,1,38,268.05,No,Friday,Winter
2023-12-01,1,28,268.05,No,Friday,Winter
2023-12-01,15,13,377.76,No,Friday,Winter
2023-12-01,15,19,377.76,No,Friday,Winter
2023-12-01,20,30,355.47,No,Friday,Winter
2023-12-01,20,50,287.31,Yes,Friday,Winter
2023-12-01,26,23,246.4,No,Friday,Winter
2023-12-01,31,20,109.11,No,Friday,Winter
2023-12-01,37,22,109.21,No,Friday,Winter
2023-12-01,38,23,479.93,No,Friday,Winter
2023-12-01,41,19,356.31,No,Friday,Winter
2023-12-01,42,17,363.99,No,Friday,Winter
2023-12-01,43,60,38.65,Yes,Friday,Winter
2023-12-02,1,50,219.8,Yes,Saturday,Winter
2023-12-02,4,29,439.81,No,Saturday,Winter
2023-12-02,9,32,307.03,No,Saturday,Winter
2023-12-02,10,29,283.3,No,Saturday,Winter
2023-12-02,12,34,85.5,No,Saturday,Winter
2023-12-02,13,34,326.8,No,Saturday,Winter
2023-12-02,15,32,377.76,No,Saturday,Winter
2023-12-02,16,43,176.15,No,Saturday,Winter
2023-12-02,22,72,308.91,Yes,Saturday,Winter
2023-12-02,23,32,319.08,No,Saturday,Winter
2023-12-02,24,40,297.91,No,Saturday,Winter
2023-12-02,38,32,479.93,No,Saturday,Winter
2023-12-02,47,38,178.77,No,Saturday,Winter
2023-12-02,49,27,176.08,No,Saturday,Winter
2023-12-03,15,31,377.76,No,Sunday,Winter
2023-12-03,20,50,355.47,No,Sunday,Winter
2023-12-03,27,43,302.7,No,Sunday,Winter
2023-12-03,28,43,241.51,No,Sunday,Winter
2023-12-03,36,36,399.14,No,Sunday,Winter
2023-12-03,42,38,363.99,No,Sunday,Winter
2023-12-03,44,47,117.8,No,Sunday,Winter
2023-12-03,45,83,12.0,Yes,Sunday,Winter
2023-12-03,50,97,340.08,Yes,Sunday,Winter
2023-12-03,50,47,411.47,No,Sunday,Winter
2023-12-04,1,28,268.05,No,Monday,Winter
2023-12-04,1,38,234.86,Yes,Monday,Winter
2023-12-04,7,48,12.75,Yes,Monday,Winter
2023-12-04,8,46,165.94,Yes,Monday,Winter
2023-12-04,23,23,319.08,No,Monday,Winter
2023-12-04,25,35,183.24,No,Monday,Winter
2023-12-04,30,62,197.79,Yes,Monday,Winter
2023-12-04,32,46,87.67,Yes,Monday,Winter
2023-12-04,32,20,114.83,No,Monday,Winter
2023-12-04,33,22,12.84,No,Monday,Winter
2023-12-04,39,16,256.18,No,Monday,Winter
2023-12-04,40,48,366.65,Yes,Monday,Winter
2023-12-04,47,22,178.77,No,Monday,Winter
2023-12-04,48,35,395.46,No,Monday,Winter
2023-12-05,13,31,326.8,No,Tuesday,Winter
2023-12-05,16,26,176.15,No,Tuesday,Winter
2023-12-05,17,19,357.85,No,Tuesday,Winter
2023-12-05,23,24,319.08,No,Tuesday,Winter
2023-12-05,30,20,222.51,No,Tuesday,Winter
2023-12-05,39,22,256.18,No,Tuesday,Winter
2023-12-05,44,23,117.8,No,Tuesday,Winter
2023-12-05,46,25,360.9,No,Tuesday,Winter
2023-12-05,49,29,128.93,Yes,Tuesday,Winter
2023-12-05,50,31,411.47,No,Tuesday,Winter
2023-12-06,1,19,268.05,No,Wednesday,Winter
2023-12-06,9,28,307.03,No,Wednesday,Winter
2023-12-06,14,24,99.5,No,Wednesday,Winter
2023-12-06,15,13,377.76,No,Wednesday,Winter
2023-12-06,16,20,176.15,No,Wednesday,Winter
2023-12-06,27,29,302.7,No,Wednesday,Winter
2023-12-06,35,50,277.51,Yes,Wednesday,Winter
2023-12-06,37,30,109.21,No,Wednesday,Winter
2023-12-06,39,25,256.18,No,Wednesday,Winter
2023-12-06,43,19,51.67,No,Wednesday,Winter
2023-12-06,46,28,360.9,No,Wednesday,Winter
2023-12-06,47,22,178.77,No,Wednesday,Winter
2023-12-07,1,25,268.05,No,Thursday,Winter
2023-12-07,4,20,439.81,No,Thursday,Winter
2023-12-07,10,26,283.3,No,Thursday,Winter
2023-12-07,20,20,355.47,No,Thursday,Winter
2023-12-07,31,19,109.11,No,Thursday,Winter
2023-12-07,36,36,399.14,No,Thursday,Winter
2023-12-07,37,25,109.21,No,Thursday,Winter
2023-12-07,42,48,275.33,Yes,Thursday,Winter
2023-12-07,45,19,14.32,No,Thursday,Winter
2023-12-08,2,17,231.26,No,Friday,Winter
2023-12-08,10,26,283.3,No,Friday,Winter
2023-12-08,12,46,67.08,Yes,Friday,Winter
2023-12-08,23,62,255.89,Yes,Friday,Winter
2023-12-08,31,34,109.11,No,Friday,Winter
2023-12-08,36,22,399.14,No,Friday,Winter
2023-12-08,39,36,256.18,No,Friday,Winter
2023-12-08,40,29,459.32,No,Friday,Winter
2023-12-08,40,31,343.61,Yes,Friday,Winter
2023-12-08,41,20,356.31,No,Friday,Winter
2023-12-08,42,19,363.99,No,Friday,Winter
2023-12-08,43,20,51.67,No,Friday,Winter
2023-12-09,5,38,435.2,No,Saturday,Winter
2023-12-09,16,83,131.91,Yes,Saturday,Winter
2023-12-09,19,47,209.85,No,Saturday,Winter
2023-12-09,23,34,319.08,No,Saturday,Winter
2023-12-09,23,36,319.08,No,Saturday,Winter
2023-12-09,24,43,297.91,No,Saturday,Winter
2023-12-09,25,40,183.24,No,Saturday,Winter
2023-12-09,31,86,78.85,Yes,Saturday,Winter
2023-12-09,36,32,399.14,No,Saturday,Winter
2023-12-09,36,83,310.56,Yes,Saturday,Winter
2023-12-09,36,40,399.14,No,Saturday,Winter
2023-12-09,42,34,363.99,No,Saturday,Winter
2023-12-09,47,32,178.77,No,Saturday,Winter
2023-12-10,1,41,268.05,No,Sunday,Winter
2023-12-10,9,47,307.03,No,Sunday,Winter
2023-12-10,16,58,135.36,Yes,Sunday,Winter
2023-12-10,22,40,399.69,No,Sunday,Winter
2023-12-10,23,29,319.08,No,Sunday,Winter
2023-12-10,24,47,297.91,No,Sunday,Winter
2023-12-10,27,32,302.7,No,Sunday,Winter
2023-12-10,28,32,241.51,No,Sunday,Winter
2023-12-10,34,32,157.47,No,Sunday,Winter
2023-12-10,34,50,157.47,No,Sunday,Winter
2023-12-10,35,36,376.97,No,Sunday,Winter
2023-12-10,42,43,363.99,No,Sunday,Winter
2023-12-10,47,40,178.77,No,Sunday,Winter
2023-12-11,8,17,218.96,No,Monday,Winter
2023-12-11,11,24,329.15,No,Monday,Winter
2023-12-11,14,25,99.5,No,Monday,Winter
2023-12-11,21,26,121.17,No,Monday,Winter
2023-12-11,26,25,246.4,No,Monday,Winter
2023-12-11,28,14,241.51,No,Monday,Winter
2023-12-11,32,28,114.83,No,Monday,Winter
2023-12-11,35,55,308.56,Yes,Monday,Winter
2023-12-11,37,20,109.21,No,Monday,Winter
2023-12-11,37,31,109.21,No,Monday,Winter
2023-12-11,40,22,459.32,No,Monday,Winter
2023-12-11,41,35,356.31,No,Monday,Winter
2023-12-12,11,28,329.15,No,Tuesday,Winter
2023-12-12,13,24,326.8,No,Tuesday,Winter
2023-12-12,20,30,355.47,No,Tuesday,Winter
2023-12-12,21,22,121.17,No,Tuesday,Winter
2023-12-12,29,43,313.63,Yes,Tuesday,Winter
2023-12-12,30,55,161.0,Yes,Tuesday,Winter
2023-12-12,34,26,157.47,No,Tuesday,Winter
2023-12-12,40,32,459.32,No,Tuesday,Winter
2023-12-13,12,20,85.5,No,Wednesday,Winter
2023-12-13,29,43,313.63,Yes,Wednesday,Winter
2023-12-13,29,34,352.17,No,Wednesday,Winter
2023-12-13,33,24,12.84,No,Wednesday,Winter
2023-12-13,41,26,316.7,Yes,Wednesday,Winter
2023-12-14,1,48,230.06,Yes,Thursday,Winter
2023-12-14,3,17,294.01,No,Thursday,Winter
2023-12-14,13,30,326.8,No,Thursday,Winter
2023-12-14,16,17,176.15,No,Thursday,Winter
2023-12-14,19,40,209.85,No,Thursday,Winter
2023-12-14,25,20,183.24,No,Thursday,Winter
2023-12-14,29,24,352.17,No,Thursday,Winter
2023-12-14,31,20,109.11,No,Thursday,Winter
2023-12-14,31,20,109.11,No,Thursday,Winter
2023-12-14,32,28,114.83,No,Thursday,Winter
2023-12-14,37,38,109.21,No,Thursday,Winter
2023-12-14,44,18,117.8,No,Thursday,Winter
2023-12-15,2,29,231.26,No,Friday,Winter
2023-12-15,8,41,163.86,Yes,Friday,Winter
2023-12-15,8,23,218.96,No,Friday,Winter
2023-12-15,16,48,129.44,Yes,Friday,Winter
2023-12-15,17,25,357.85,No,Friday,Winter
2023-12-15,18,24,33.45,No,Friday,Winter
2023-12-15,25,30,183.24,No,Friday,Winter
2023-12-15,26,22,246.4,No,Friday,Winter
2023-12-15,29,26,255.39,Yes,Friday,Winter
2023-12-15,31,19,109.11,No,Friday,Winter
2023-12-15,32,28,114.83,No,Friday,Winter
2023-12-15,37,24,109.21,No,Friday,Winter
2023-12-15,38,20,479.93,No,Friday,Winter
2023-12-15,45,48,12.36,Yes,Friday,Winter
2023-12-16,3,83,240.15,Yes,Saturday,Winter
2023-12-16,14,36,99.5,No,Saturday,Winter
2023-12-16,14,34,99.5,No,Saturday,Winter
2023-12-16,14,20,99.5,No,Saturday,Winter
2023-12-16,15,34,377.76,No,Saturday,Winter
2023-12-16,25,31,183.24,No,Saturday,Winter
2023-12-16,32,54,114.83,No,Saturday,Winter
2023-12-16,37,43,109.21,No,Saturday,Winter
2023-12-16,38,31,479.93,No,Saturday,Winter
2023-12-16,43,79,44.43,Yes,Saturday,Winter
2023-12-16,48,36,395.46,No,Saturday,Winter
2023-12-17,10,29,283.3,No,Sunday,Winter
2023-12-17,26,43,246.4,No,Sunday,Winter
2023-12-17,27,41,302.7,No,Sunday,Winter
2023-12-17,34,36,157.47,No,Sunday,Winter
2023-12-17,35,45,376.97,No,Sunday,Winter
2023-12-17,37,32,109.21,No,Sunday,Winter
2023-12-18,4,34,439.81,No,Monday,Winter
2023-12-18,12,43,60.84,Yes,Monday,Winter
2023-12-18,25,31,183.24,No,Monday,Winter
2023-12-18,25,17,183.24,No,Monday,Winter
2023-12-18,29,22,352.17,No,Monday,Winter
2023-12-18,31,48,87.0,Yes,Monday,Winter
2023-12-18,35,38,295.46,Yes,Monday,Winter
2023-12-18,42,25,363.99,No,Monday,Winter
2023-12-18,50,43,301.84,Yes,Monday,Winter
2023-12-19,4,20,439.81,No,Tuesday,Winter
2023-12-19,9,55,239.24,Yes,Tuesday,Winter
2023-12-19,14,22,99.5,No,Tuesday,Winter
2023-12-19,21,29,121.17,No,Tuesday,Winter
2023-12-19,24,22,297.91,No,Tuesday,Winter
2023-12-19,32,22,114.83,No,Tuesday,Winter
2023-12-19,42,13,363.99,No,Tuesday,Winter
2023-12-19,50,24,411.47,No,Tuesday,Winter
2023-12-20,2,25,231.26,No,Wednesday,Winter
2023-12-20,6,31,207.25,Yes,Wednesday,Winter
2023-12-20,10,14,283.3,No,Wednesday,Winter
2023-12-20,16,41,143.59,Yes,Wednesday,Winter
2023-12-20,16,58,142.85,Yes,Wednesday,Winter
2023-12-20,19,23,209.85,No,Wednesday,Winter
2023-12-20,23,50,271.32,Yes,Wednesday,Winter
2023-12-20,42,26,363.99,No,Wednesday,Winter
2023-12-20,49,23,176.08,No,Wednesday,Winter
2023-12-21,1,43,218.54,Yes,Thursday,Winter
2023-12-21,6,26,231.03,No,Thursday,Winter
2023-12-21,7,48,14.14,Yes,Thursday,Winter
2023-12-21,10,23,283.3,No,Thursday,Winter
2023-12-21,13,55,236.64,Yes,Thursday,Winter
2023-12-21,18,19,33.45,No,Thursday,Winter
2023-12-21,26,22,246.4,No,Thursday,Winter
2023-12-21,29,32,352.17,No,Thursday,Winter
2023-12-21,30,19,222.51,No,Thursday,Winter
2023-12-21,32,24,114.83,No,Thursday,Winter
2023-12-21,37,29,109.21,No,Thursday,Winter
2023-12-21,39,30,256.18,No,Thursday,Winter
2023-12-21,42,29,363.99,No,Thursday,Winter
2023-12-21,44,32,117.8,No,Thursday,Winter
2023-12-22,15,62,275.94,Yes,Friday,Winter
2023-12-22,17,34,255.03,Yes,Friday,Winter
2023-12-22,23,25,319.08,No,Friday,Winter
2023-12-22,23,34,319.08,No,Friday,Winter
2023-12-22,31,22,109.11,No,Friday,Winter
2023-12-22,39,22,256.18,No,Friday,Winter
2023-12-22,40,50,360.7,Yes,Friday,Winter
2023-12-22,44,28,117.8,No,Friday,Winter
2023-12-22,46,29,360.9,No,Friday,Winter
2023-12-22,48,28,395.46,No,Friday,Winter
2023-12-23,8,76,159.29,Yes,Saturday,Winter
2023-12-23,9,50,307.03,No,Saturday,Winter
2023-12-23,11,38,329.15,No,Saturday,Winter
2023-12-23,19,27,209.85,No,Saturday,Winter
2023-12-23,25,79,162.97,Yes,Saturday,Winter
2023-12-23,31,25,109.11,No,Saturday,Winter
2023-12-23,37,31,109.21,No,Saturday,Winter
2023-12-23,38,34,479.93,No,Saturday,Winter
2023-12-23,48,45,395.46,No,Saturday,Winter
2023-12-23,48,76,283.91,Yes,Saturday,Winter
2023-12-24,7,61,13.1,Yes,Sunday,Winter
2023-12-24,10,23,283.3,No,Sunday,Winter
2023-12-24,16,23,176.15,No,Sunday,Winter
2023-12-24,19,34,209.85,No,Sunday,Winter
2023-12-24,19,43,209.85,No,Sunday,Winter
2023-12-24,20,32,355.47,No,Sunday,Winter
2023-12-24,20,45,355.47,No,Sunday,Winter
2023-12-24,25,41,183.24,No,Sunday,Winter
2023-12-24,35,31,376.97,No,Sunday,Winter
2023-12-24,36,40,399.14,No,Sunday,Winter
2023-12-24,41,50,356.31,No,Sunday,Winter
2023-12-25,7,17,17.53,No,Monday,Winter
2023-12-25,10,58,226.68,Yes,Monday,Winter
2023-12-25,18,36,33.45,No,Monday,Winter
2023-12-25,20,43,290.26,Yes,Monday,Winter
2023-12-25,31,19,109.11,No,Monday,Winter
2023-12-25,41,28,356.31,No,Monday,Winter
2023-12-25,46,29,360.9,No,Monday,Winter
2023-12-25,48,23,395.46,No,Monday,Winter
2023-12-26,1,22,268.05,No,Tuesday,Winter
2023-12-26,5,24,435.2,No,Tuesday,Winter
2023-12-26,16,24,176.15,No,Tuesday,Winter
2023-12-26,23,55,264.91,Yes,Tuesday,Winter
2023-12-26,25,34,155.6,Yes,Tuesday,Winter
2023-12-26,25,24,183.24,No,Tuesday,Winter
2023-12-26,36,20,399.14,No,Tuesday,Winter
2023-12-26,36,24,399.14,No,Tuesday,Winter
2023-12-26,37,25,109.21,No,Tuesday,Winter
2023-12-26,46,38,360.9,No,Tuesday,Winter
2023-12-27,4,19,439.81,No,Wednesday,Winter
2023-12-27,8,16,218.96,No,Wednesday,Winter
2023-12-27,10,38,226.07,Yes,Wednesday,Winter
2023-12-27,15,16,377.76,No,Wednesday,Winter
2023-12-27,20,20,355.47,No,Wednesday,Winter
2023-12-27,22,24,399.69,No,Wednesday,Winter
2023-12-27,25,26,183.24,No,Wednesday,Winter
2023-12-27,26,19,246.4,No,Wednesday,Winter
2023-12-27,28,19,241.51,No,Wednesday,Winter
2023-12-27,31,20,109.11,No,Wednesday,Winter
2023-12-27,36,14,399.14,No,Wednesday,Winter
2023-12-28,11,18,329.15,No,Thursday,Winter
2023-12-28,19,28,209.85,No,Thursday,Winter
2023-12-28,26,29,246.4,No,Thursday,Winter
2023-12-28,34,36,157.47,No,Thursday,Winter
2023-12-28,41,25,356.31,No,Thursday,Winter
2023-12-28,47,50,142.06,Yes,Thursday,Winter
2023-12-28,50,18,411.47,No,Thursday,Winter
2023-12-29,1,32,268.05,No,Friday,Winter
2023-12-29,5,20,435.2,No,Friday,Winter
2023-12-29,6,28,231.03,No,Friday,Winter
2023-12-29,10,53,210.61,Yes,Friday,Winter
2023-12-29,13,25,326.8,No,Friday,Winter
2023-12-29,18,30,33.45,No,Friday,Winter
2023-12-29,23,31,319.08,No,Friday,Winter
2023-12-29,24,23,297.91,No,Friday,Winter
2023-12-29,26,32,246.4,No,Friday,Winter
2023-12-29,34,16,157.47,No,Friday,Winter
2023-12-29,42,60,256.31,Yes,Friday,Winter
2023-12-29,49,34,176.08,No,Friday,Winter
2023-12-30,1,61,200.64,Yes,Saturday,Winter
2023-12-30,1,29,268.05,No,Saturday,Winter
2023-12-30,3,52,294.01,No,Saturday,Winter
2023-12-30,4,94,375.91,Yes,Saturday,Winter
2023-12-30,8,72,187.79,Yes,Saturday,Winter
2023-12-30,9,32,307.03,No,Saturday,Winter
2023-12-30,12,104,64.76,Yes,Saturday,Winter
2023-12-30,16,23,176.15,No,Saturday,Winter
2023-12-30,17,36,357.85,No,Saturday,Winter
2023-12-30,20,32,355.47,No,Saturday,Winter
2023-12-30,37,90,85.83,Yes,Saturday,Winter
2023-12-30,40,34,459.32,No,Saturday,Winter
2023-12-30,43,29,51.67,No,Saturday,Winter
2023-12-30,44,47,117.8,No,Saturday,Winter
2023-12-30,46,34,360.9,No,Saturday,Winter
2023-12-30,49,31,176.08,No,Saturday,Winter
2023-12-31,7,61,13.33,Yes,Sunday,Winter
2023-12-31,15,29,377.76,No,Sunday,Winter
2023-12-31,16,65,149.37,Yes,Sunday,Winter
2023-12-31,20,41,355.47,No,Sunday,Winter
2023-12-31,24,31,297.91,No,Sunday,Winter
2023-12-31,31,29,109.11,No,Sunday,Winter
2023-12-31,34,34,157.47,No,Sunday,Winter
2023-12-31,39,54,256.18,No,Sunday,Winter
2023-12-31,40,36,459.32,No,Sunday,Winter
2023-12-31,40,36,459.32,No,Sunday,Winter
2023-12-31,44,45,117.8,No,Sunday,Winter
2023-12-31,49,27,176.08,No,Sunday,Winter
2023-12-31,50,23,411.47,No,Sunday,Winter
2024-01-01,3,23,294.01,No,Monday,Winter
2024-01-01,12,34,85.5,No,Monday,Winter
2024-01-01,15,44,377.76,No,Monday,Winter
2024-01-01,18,19,33.45,No,Monday,Winter
2024-01-01,20,46,275.95,Yes,Monday,Winter
2024-01-01,23,62,256.94,Yes,Monday,Winter
2024-01-01,30,26,222.51,No,Monday,Winter
2024-01-01,43,23,51.67,No,Monday,Winter
2024-01-01,44,17,117.8,No,Monday,Winter
2024-01-01,44,23,117.8,No,Monday,Winter
2024-01-01,48,14,395.46,No,Monday,Winter
2024-01-01,49,23,176.08,No,Monday,Winter
2024-01-02,1,18,268.05,No,Tuesday,Winter
2024-01-02,6,24,231.03,No,Tuesday,Winter
2024-01-02,11,23,329.15,No,Tuesday,Winter
2024-01-02,22,19,399.69,No,Tuesday,Winter
2024-01-02,22,25,399.69,No,Tuesday,Winter
2024-01-02,24,24,297.91,No,Tuesday,Winter
2024-01-02,26,19,246.4,No,Tuesday,Winter
2024-01-02,27,46,228.34,Yes,Tuesday,Winter
2024-01-02,28,30,241.51,No,Tuesday,Winter
2024-01-02,32,38,92.14,Yes,Tuesday,Winter
2024-01-02,35,22,376.97,No,Tuesday,Winter
2024-01-02,36,29,399.14,No,Tuesday,Winter
2024-01-02,36,25,399.14,No,Tuesday,Winter
2024-01-02,41,20,356.31,No,Tuesday,Winter
2024-01-02,44,34,94.21,Yes,Tuesday,Winter
2024-01-02,46,34,360.9,No,Tuesday,Winter
